article_id,model_id,last_id,sports_categories,gender_last,laces_type,vamp_material,insole_length,ball_girth,ball_width,heel_width,toe_height,heel_spring,too_small,too_large
1061,1383,325,Running,Female,laces,mesh,274,243.5,94.8,65.5,26.1,13,0.21121969342154917,0.06773066797022219
1062,1383,325,Running,Female,laces,mesh,274,243.5,94.8,65.5,26.1,13,0.21624874305986552,0.06730683381687037
1063,1383,325,Running,Female,laces,mesh,274,243.5,94.8,65.5,26.1,13,0.23350679273042413,0.10411565756433296
1079,139,405,Running,Female,laces,cotton,277.6,250,93.4,67.5,29.4,6,0.2871546402291692,0.0898201627513863
1091,1394,28,Running,Male,sock,synthetic,274.4,243.5,94.3,65.5,28,5.5,0.30172962325902847,0.08381263478499944
1110,140,385,Basketball,Male,sock,mesh,270,256,97.2,65.5,26,8,0.19750490266677,0.38285427739902445
1111,140,385,Basketball,Male,sock,mesh,270,256,97.2,65.5,26,8,0.1812902665825552,0.37080427807652716
1112,140,385,Basketball,Male,sock,mesh,270,256,97.2,65.5,26,8,0.19025760247514611,0.39744632821080644
1113,140,385,Basketball,Male,sock,mesh,270,256,97.2,65.5,26,8,0.1799671696970044,0.37675070234940816
1114,1400,480,Running,Male,laces,leather,275.8,244,94.4,67.5,24.4,6,0.14680669816973815,0.209630792657643
1117,1402,122,Basketball,Male,laces,leather,276.6,246.5,96.7,65.5,30.9,8.5,0.07549290261650109,0.2975142274853514
1118,1402,122,Basketball,Male,laces,leather,276.6,246.5,96.7,65.5,30.9,8.5,0.06620342257731271,0.31540207133796344
1119,1402,122,Basketball,Male,laces,leather,276.6,246.5,96.7,65.5,30.9,8.5,0.05863334451982502,0.3151677960601773
1120,1402,122,Basketball,Male,laces,leather,276.6,246.5,96.7,65.5,30.9,8.5,0.04842558596674787,0.30763244613921026
1127,1405,340,Basketball,Male,laces,synthetic,274.6,261.5,96.7,62,28.9,10.5,0.0309812861142428,0.36903143570625085
1128,1406,400,Running,Male,laces,strung,274.1,253,96.6,66.5,25.5,12,0.03899682250815129,0.0837714210225747
1129,1407,279,Basketball,Female,sock,mesh,273.8,248.5,97.9,65.5,24.9,4,0.2553186368112947,0.3784955827242823
1147,1412,355,Basketball,Male,laces,synthetic,277.7,250,99.3,65,25.4,11.5,0.1314218799484583,0.3142085895709478
1164,1420,62,Running,Male,laces,synthetic,274.5,256.5,98.4,71.5,29.3,6,0.25199997657162176,0.13843132532915578
1169,1423,332,Football,Female,laces,leather,276.8,249.5,91.1,65.5,24.7,8.5,0.11844671479165286,0.09942929523721382
1200,1436,346,Running,Male,laces,leather,271.6,238,91.3,63,24.7,8,0.1560695243945714,0.005045143561855793
1206,144,177,Football,Male,laces,leather,277,242.5,94.7,64.5,26.5,12.5,0.03021191610000702,0.16288060704871557
1213,1442,298,Running,Male,sock,leather,275.6,251,95.1,66.5,25.3,10.5,0.3091361171029509,0.07263621007038877
1214,1442,298,Running,Male,sock,leather,275.6,251,95.1,66.5,25.3,10.5,0.2942737431361652,0.04528980259595334
1216,1443,483,Basketball,Male,laces,synthetic,271.9,246,94.4,60.5,27.6,13.5,0.124823777823865,0.1940452120658565
1233,1449,246,Basketball,Female,sock,synthetic,278.2,257,97.9,67,24.3,12.5,0.1625975221398616,0.4038276868736015
1234,1449,246,Basketball,Female,sock,synthetic,278.2,257,97.9,67,24.3,12.5,0.18630097106064686,0.40215672883076686
1247,1454,360,Running,Male,sock,synthetic,281.5,261.5,98.4,64.5,27.7,8,0.3056874698864687,0.09003421801032498
1254,1457,399,Running,Female,sock,synthetic,273.9,253,99.6,66,25.8,9.5,0.23894699943033812,0.07064642212654018
1255,1457,399,Running,Female,sock,synthetic,273.9,253,99.6,66,25.8,9.5,0.24720748457633596,0.0742442984660392
1256,1457,399,Running,Female,sock,synthetic,273.9,253,99.6,66,25.8,9.5,0.24831655312992787,0.05473816262932904
1276,1466,350,Basketball,Female,laces,mesh,271.6,240.5,93.3,65,23.4,7.5,0.24996255122644212,0.36669187836222294
1277,1466,350,Basketball,Female,laces,mesh,271.6,240.5,93.3,65,23.4,7.5,0.2635091578310068,0.3837629976015695
1278,1466,350,Basketball,Female,laces,mesh,271.6,240.5,93.3,65,23.4,7.5,0.2605751633589873,0.38854963483665095
1279,1466,350,Basketball,Female,laces,mesh,271.6,240.5,93.3,65,23.4,7.5,0.26698546157183745,0.40240175772331876
1288,147,388,Running,Female,sock,synthetic,277.1,244.5,91.9,62.5,25.9,7,0.09576423831995037,0.08482322682247251
1309,1479,247,Football,Male,laces,leather,275.3,259.5,96.7,69.5,26.1,10.5,0.05942135976003643,0.15879325430061225
1310,1479,247,Football,Male,laces,leather,275.3,259.5,96.7,69.5,26.1,10.5,0.05637846740494447,0.14434181915920205
1311,1479,247,Football,Male,laces,leather,275.3,259.5,96.7,69.5,26.1,10.5,0.039359471717342505,0.16289478590576942
1317,1480,68,Running,Male,laces,mesh,275.6,254.5,95.5,65.5,29.1,10,0.18322880678413855,0.18153069291063614
1318,1480,68,Running,Male,laces,mesh,275.6,254.5,95.5,65.5,29.1,10,0.18608016123738863,0.16154582264265702
1319,1480,68,Running,Male,laces,mesh,275.6,254.5,95.5,65.5,29.1,10,0.18475849537086117,0.17284093589262056
1330,1487,335,Running,Male,sock,leather,278.5,240.5,94.4,69,25.8,8.5,0.04010192977958549,0.040950572764874016
1331,1487,335,Running,Male,sock,leather,278.5,240.5,94.4,69,25.8,8.5,0.054018680587684845,0.052581499401410325
1332,1487,335,Running,Male,sock,leather,278.5,240.5,94.4,69,25.8,8.5,0.05320379412092252,0.02452831157787638
1333,1487,335,Running,Male,sock,leather,278.5,240.5,94.4,69,25.8,8.5,0.047916183427173784,0.051303187322590954
1334,1488,388,Running,Female,laces,cotton,277.1,244.5,91.9,62.5,25.9,7,0.11284152446335771,0.07011090360223048
1335,1488,388,Running,Female,laces,cotton,277.1,244.5,91.9,62.5,25.9,7,0.09234673116208052,0.05087157100602896
1336,1488,388,Running,Female,laces,cotton,277.1,244.5,91.9,62.5,25.9,7,0.09129241257025139,0.06069622615311116
1337,1488,388,Running,Female,laces,cotton,277.1,244.5,91.9,62.5,25.9,7,0.08921812914358292,0.06884160871571901
1338,1488,388,Running,Female,laces,cotton,277.1,244.5,91.9,62.5,25.9,7,0.10700327004312217,0.06467490840737342
1339,149,332,Football,Female,laces,leather,276.8,249.5,91.1,65.5,24.7,8.5,0.09361222254530838,0.11892902985682682
1340,149,332,Football,Female,laces,leather,276.8,249.5,91.1,65.5,24.7,8.5,0.11080506386482053,0.10063185642707015
1341,149,332,Football,Female,laces,leather,276.8,249.5,91.1,65.5,24.7,8.5,0.09535962940059187,0.10717012977692184
1342,149,332,Football,Female,laces,leather,276.8,249.5,91.1,65.5,24.7,8.5,0.10716274426751468,0.11259847944495813
1351,1494,279,Basketball,Female,sock,synthetic,273.8,248.5,97.9,65.5,24.9,4,0.24385444775704515,0.37498129995619356
1352,1494,279,Basketball,Female,sock,synthetic,273.8,248.5,97.9,65.5,24.9,4,0.2395749373800919,0.3994652017198376
1353,1494,279,Basketball,Female,sock,synthetic,273.8,248.5,97.9,65.5,24.9,4,0.22576205761529097,0.3752344723697901
1387,1509,302,Running,Female,laces,leather,274,240,93.6,65,24.2,5,0.23220092537422987,0.11503622978611618
1388,1509,302,Running,Female,laces,leather,274,240,93.6,65,24.2,5,0.2268052625518407,0.12595836701602725
1389,1510,203,Running,Male,sock,leather,277.6,247.5,94,65,24.9,9.5,0.2577835787891237,0.055711435073898405
1390,1510,203,Running,Male,sock,leather,277.6,247.5,94,65,24.9,9.5,0.26319604144494657,0.05326720567126904
1391,1511,143,Basketball,Female,sock,mesh,274,250,95,65,25.9,7.5,0.19780776479011863,0.26062606701009794
1392,1511,143,Basketball,Female,sock,mesh,274,250,95,65,25.9,7.5,0.17854272362363569,0.24241439528782854
1393,1511,143,Basketball,Female,sock,mesh,274,250,95,65,25.9,7.5,0.20208785913412544,0.24622417635357213
1398,1513,203,Running,Male,sock,strung,277.6,247.5,94,65,24.9,9.5,0.28401325748241585,0.07182588160950894
1399,1513,203,Running,Male,sock,strung,277.6,247.5,94,65,24.9,9.5,0.2731259011201027,0.06026183822941658
1400,1513,203,Running,Male,sock,strung,277.6,247.5,94,65,24.9,9.5,0.2692047172724342,0.07198145718153184
1401,1514,89,Running,Male,sock,mesh,275.9,245.5,92.8,66.5,26.7,12.5,0.0954773004140038,0.0981108057789946
1402,1514,89,Running,Male,sock,mesh,275.9,245.5,92.8,66.5,26.7,12.5,0.062451525972511975,0.09324460996516595
1403,1514,89,Running,Male,sock,mesh,275.9,245.5,92.8,66.5,26.7,12.5,0.07806187504962767,0.11426992573502948
1404,1515,379,Running,Male,sock,cotton,276.5,259.5,97.2,68,26.4,4,0.2989283170364294,0.05902120627183159
1405,1516,233,Running,Male,laces,synthetic,274.7,248.5,95.9,63.5,27.6,11,0.038082800378238815,0.10070242581339062
1407,1516,233,Running,Male,laces,synthetic,274.7,248.5,95.9,63.5,27.6,11,0.0041640876590167296,0.10070864253544876
1411,1518,340,Basketball,Male,sock,synthetic,274.6,261.5,96.7,62,28.9,10.5,0.048946074187125634,0.3862200777038767
1412,1518,340,Basketball,Male,sock,synthetic,274.6,261.5,96.7,62,28.9,10.5,0.04832854435173814,0.37120153614453083
1413,1519,79,Basketball,Male,sock,strung,276.8,258.5,101.8,65,24.9,11.5,0.1620239016759163,0.22969559201735745
1414,1519,79,Basketball,Male,sock,strung,276.8,258.5,101.8,65,24.9,11.5,0.17813007803064246,0.19297300978821263
1437,1528,122,Basketball,Male,sock,mesh,276.6,246.5,96.7,65.5,30.9,8.5,0.06514521886959103,0.3056938606808308
1438,1528,122,Basketball,Male,sock,mesh,276.6,246.5,96.7,65.5,30.9,8.5,0.05045099462078537,0.30566791006322014
1439,1529,102,Running,Male,sock,cotton,273.6,246,93.6,64.5,25.6,1.5,0.18396706238288996,0.18290539717042603
1440,1529,102,Running,Male,sock,cotton,273.6,246,93.6,64.5,25.6,1.5,0.16570146993387344,0.18973130374982075
1441,153,152,Basketball,Male,laces,cotton,275.5,247,93.8,66,22,9.5,0.22464003658786807,0.3601376484864264
1444,1534,135,Basketball,Female,sock,synthetic,272.9,240,92.6,67,26.5,12,0.1674081093255343,0.16646440766529416
1445,1534,135,Basketball,Female,sock,synthetic,272.9,240,92.6,67,26.5,12,0.17759844470283775,0.16630124416407918
1446,1534,135,Basketball,Female,sock,synthetic,272.9,240,92.6,67,26.5,12,0.1731071923167362,0.16561119235146843
1457,1539,468,Running,Male,laces,mesh,273.4,243.5,92.9,63.5,24.1,7.5,0.1534430144152557,0.08846254064759883
1458,1539,468,Running,Male,laces,mesh,273.4,243.5,92.9,63.5,24.1,7.5,0.17571050812651107,0.10283027346285976
1459,1539,468,Running,Male,laces,mesh,273.4,243.5,92.9,63.5,24.1,7.5,0.17686578494255356,0.09847647288936551
1460,1539,468,Running,Male,laces,mesh,273.4,243.5,92.9,63.5,24.1,7.5,0.17788990307761215,0.1150298678413606
1514,156,122,Basketball,Male,laces,cotton,276.6,246.5,96.7,65.5,30.9,8.5,0.06859936443265252,0.3042496772869289
1515,156,122,Basketball,Male,laces,cotton,276.6,246.5,96.7,65.5,30.9,8.5,0.05529987759575587,0.31075754404604616
1532,1565,344,Running,Female,laces,strung,266.7,231.5,87.8,64.5,22.5,9,0.22976206879180136,0.1653949882382543
1533,1566,395,Basketball,Male,sock,strung,273.6,247,94,68,26.7,7.5,0.15430440022763114,0.3394422627009348
1534,1566,395,Basketball,Male,sock,strung,273.6,247,94,68,26.7,7.5,0.18931412785553758,0.3649764812134903
1535,1566,395,Basketball,Male,sock,strung,273.6,247,94,68,26.7,7.5,0.15351981811902868,0.34242134254399875
1536,1566,395,Basketball,Male,sock,strung,273.6,247,94,68,26.7,7.5,0.15904931507830966,0.3681019264828764
1537,1566,395,Basketball,Male,sock,strung,273.6,247,94,68,26.7,7.5,0.15902845520671177,0.34117248820098117
1538,1566,395,Basketball,Male,sock,strung,273.6,247,94,68,26.7,7.5,0.15560711191495566,0.3523312784560297
1569,1576,480,Running,Male,laces,strung,275.8,244,94.4,67.5,24.4,6,0.15126804405482122,0.21178471780228594
1570,1576,480,Running,Male,laces,strung,275.8,244,94.4,67.5,24.4,6,0.14393256855838416,0.20941357774728042
1586,1581,262,Running,Male,laces,synthetic,276.2,255,96.1,67.5,28.7,9,0.25852704631705614,0.13581410463538435
1592,1583,31,Basketball,Female,laces,cotton,274,250,99.4,68.5,23.2,10,0.18548663152180717,0.1782548351639578
1607,1588,68,Running,Male,laces,strung,275.6,254.5,95.5,65.5,29.1,10,0.2009854061059059,0.18022011719957243
1615,1591,274,Running,Male,sock,mesh,270.8,241,93,61.5,24.5,11.5,0.11617463889817811,0.20961179387176826
1618,1593,148,Football,Male,sock,mesh,273.4,237.5,91.6,66,26,4.5,0.2006162003604984,0.14466288121666365
1636,160,400,Running,Male,laces,strung,274.1,253,96.6,66.5,25.5,12,0.055026680980384116,0.06011018027940579
1637,160,400,Running,Male,laces,strung,274.1,253,96.6,66.5,25.5,12,0.03982603776375506,0.07219519296585784
1638,160,400,Running,Male,laces,strung,274.1,253,96.6,66.5,25.5,12,0.0635056962433134,0.0863713293841806
1642,1603,494,Running,Female,laces,synthetic,281.3,262,97.7,70,27,4,0.11737095479333887,0.18113567768716451
1643,1603,494,Running,Female,laces,synthetic,281.3,262,97.7,70,27,4,0.1331230554219124,0.19928390895185938
1648,1605,246,Basketball,Female,sock,strung,278.2,257,97.9,67,24.3,12.5,0.1697392505383878,0.38570881733441803
1649,1605,246,Basketball,Female,sock,strung,278.2,257,97.9,67,24.3,12.5,0.1838066351643649,0.39246098599756646
1654,1609,274,Running,Male,sock,synthetic,270.8,241,93,61.5,24.5,11.5,0.10706777729573543,0.20634599551199476
1674,1616,466,Basketball,Male,laces,strung,282.1,257,100.3,68.5,27.5,11,0.06076195973107286,0.25842969174036196
1675,1618,149,Running,Male,sock,cotton,275.8,245.5,93.1,67,28.1,7,0.144426529955519,0.1118804172330147
1680,1620,355,Basketball,Male,sock,mesh,277.7,250,99.3,65,25.4,11.5,0.15690801252996905,0.3335888655065712
1681,1620,355,Basketball,Male,sock,mesh,277.7,250,99.3,65,25.4,11.5,0.1590183552946926,0.31868763182172477
1683,1622,385,Basketball,Male,sock,mesh,270,256,97.2,65.5,26,8,0.18290055613761325,0.3979031452478812
1684,1622,385,Basketball,Male,sock,mesh,270,256,97.2,65.5,26,8,0.21199839704636253,0.37464768920074876
1685,1622,385,Basketball,Male,sock,mesh,270,256,97.2,65.5,26,8,0.19727943338399778,0.39591740972315725
1686,1622,385,Basketball,Male,sock,mesh,270,256,97.2,65.5,26,8,0.21318436222419504,0.38450528373396675
1687,1622,385,Basketball,Male,sock,mesh,270,256,97.2,65.5,26,8,0.1854931459561399,0.3959302988340725
1700,1628,332,Football,Female,laces,leather,276.8,249.5,91.1,65.5,24.7,8.5,0.11391062802920682,0.10518369246706795
1701,1628,332,Football,Female,laces,leather,276.8,249.5,91.1,65.5,24.7,8.5,0.10336394722674136,0.11166784845578906
1702,1628,332,Football,Female,laces,leather,276.8,249.5,91.1,65.5,24.7,8.5,0.09006828478024176,0.1281841756398458
1703,1628,332,Football,Female,laces,leather,276.8,249.5,91.1,65.5,24.7,8.5,0.08642218358949132,0.11223061211587576
1709,1630,197,Running,Male,sock,leather,280.1,249.5,95.8,69.5,26.6,6.5,0.16866821500121573,0.05763246268645027
1710,1630,197,Running,Male,sock,leather,280.1,249.5,95.8,69.5,26.6,6.5,0.17030465724310537,0.05453343587548323
1711,1630,197,Running,Male,sock,leather,280.1,249.5,95.8,69.5,26.6,6.5,0.19672021226894654,0.04868725878628298
1712,1630,197,Running,Male,sock,leather,280.1,249.5,95.8,69.5,26.6,6.5,0.20591782597178354,0.04161147726949449
1713,1631,26,Basketball,Male,laces,strung,270.5,243.5,95.9,66,26.9,6,0.167557053004201,0.38725153506680854
1714,1631,26,Basketball,Male,laces,strung,270.5,243.5,95.9,66,26.9,6,0.19188793990425793,0.3748413274978035
1715,1632,479,Running,Male,laces,mesh,275.6,254,99.7,68,26.4,8,0.33812337154874167,0.04622152505475709
1719,1635,320,Running,Male,sock,leather,279,253.5,97.1,64,24,8,0.16905410556680112,0.05780814744653889
1720,1635,320,Running,Male,sock,leather,279,253.5,97.1,64,24,8,0.14888712653074068,0.023632539118140602
1745,1646,453,Basketball,Male,laces,strung,281.6,255.5,100.4,70,25.7,10,0.14953103804808954,0.41563459524028473
1746,1646,453,Basketball,Male,laces,strung,281.6,255.5,100.4,70,25.7,10,0.12770974035875693,0.4072007625438365
1747,1646,453,Basketball,Male,laces,strung,281.6,255.5,100.4,70,25.7,10,0.12334251412201983,0.40611585836330466
1748,1648,110,Basketball,Male,laces,synthetic,271.3,247.5,95,65.5,24.5,8,0.22157522335798055,0.3368287238415722
1761,1653,118,Running,Male,laces,cotton,276.4,245.5,96.4,67.5,24.9,4,0.13334711157882873,0.22792429544185897
1762,1653,118,Running,Male,laces,cotton,276.4,245.5,96.4,67.5,24.9,4,0.14390826673971774,0.22021538761645532
1781,1662,20,Basketball,Female,sock,leather,282.7,260,103.8,68,26.4,11.5,0.08662973028708934,0.2571468915258682
1782,1662,20,Basketball,Female,sock,leather,282.7,260,103.8,68,26.4,11.5,0.0736192850669335,0.28295439648969745
1798,1667,61,Basketball,Male,laces,synthetic,272.3,239,94.1,68,23.9,4.5,0.3081630140368033,0.38552451472361843
1854,1687,110,Basketball,Male,sock,synthetic,271.3,247.5,95,65.5,24.5,8,0.2254477500611731,0.35191359381548487
1855,1687,110,Basketball,Male,sock,synthetic,271.3,247.5,95,65.5,24.5,8,0.23543908705716413,0.3605156389430207
1856,1687,110,Basketball,Male,sock,synthetic,271.3,247.5,95,65.5,24.5,8,0.22651924353706387,0.344644675938042
1876,1695,218,Running,Female,sock,mesh,274.5,258,101.5,66.5,27.9,10,0.12460585421800298,0.10685446987634012
1877,1695,218,Running,Female,sock,mesh,274.5,258,101.5,66.5,27.9,10,0.1376809704267208,0.11101024710276133
1878,1695,218,Running,Female,sock,mesh,274.5,258,101.5,66.5,27.9,10,0.13921938041891854,0.11460194288410239
1879,1695,218,Running,Female,sock,mesh,274.5,258,101.5,66.5,27.9,10,0.12134703213552563,0.11074658488543848
1892,1700,246,Basketball,Female,sock,strung,278.2,257,97.9,67,24.3,12.5,0.15556760609147469,0.4185220026560716
1893,1700,246,Basketball,Female,sock,strung,278.2,257,97.9,67,24.3,12.5,0.18610079140895808,0.39996543449131877
1894,1700,246,Basketball,Female,sock,strung,278.2,257,97.9,67,24.3,12.5,0.1818725325108692,0.4183173227358346
1907,1705,161,Football,Male,sock,mesh,274.8,251.5,97.3,68.5,27.2,10.5,0.04739135718143391,0.10227091531906202
1908,1705,161,Football,Male,sock,mesh,274.8,251.5,97.3,68.5,27.2,10.5,0.06334383045705294,0.09536084875513484
1914,1706,352,Running,Female,sock,strung,274.7,253.5,94.3,65,24.8,6,0.32327481251966184,0.035006068182419206
1916,1707,62,Running,Male,laces,leather,274.5,256.5,98.4,71.5,29.3,6,0.25138853249565885,0.14188320341213612
1918,1708,454,Basketball,Female,laces,mesh,272.8,242.5,92.2,67,26.4,6,0.19689844888456962,0.33200629383187985
1919,1708,454,Basketball,Female,laces,mesh,272.8,242.5,92.2,67,26.4,6,0.20392884808822112,0.31617285146411045
1920,1708,454,Basketball,Female,laces,mesh,272.8,242.5,92.2,67,26.4,6,0.2051210732083979,0.3273813757732547
1921,1708,454,Basketball,Female,laces,mesh,272.8,242.5,92.2,67,26.4,6,0.20427597298873607,0.32967579515080725
1922,1708,454,Basketball,Female,laces,mesh,272.8,242.5,92.2,67,26.4,6,0.19905190828121477,0.32902680562869
1923,1708,454,Basketball,Female,laces,mesh,272.8,242.5,92.2,67,26.4,6,0.20888322726029196,0.31182107848510976
1926,171,413,Running,Male,laces,strung,279,247.5,93.5,66,25.5,10,0.2026854956278818,0.050298601765666875
1927,171,413,Running,Male,laces,strung,279,247.5,93.5,66,25.5,10,0.22570435684522683,0.05737419756259311
1928,171,413,Running,Male,laces,strung,279,247.5,93.5,66,25.5,10,0.20863735430562616,0.04381967557014475
1941,1713,75,Football,Male,sock,mesh,278,259,97.6,68.5,26.2,4,0.16443505597639446,0.18382054834433736
1942,1713,75,Football,Male,sock,mesh,278,259,97.6,68.5,26.2,4,0.14065733840085165,0.16473173326470156
1943,1713,75,Football,Male,sock,mesh,278,259,97.6,68.5,26.2,4,0.1434269187592296,0.14821305079770625
1964,1722,179,Running,Female,sock,strung,276,241.5,96.5,66.5,25.1,9.5,0.10471884962595984,0.14539474647560566
1965,1722,179,Running,Female,sock,strung,276,241.5,96.5,66.5,25.1,9.5,0.08469138257147056,0.1797479971973827
1966,1723,345,Running,Male,sock,leather,277.6,252.5,98.4,67.5,25.8,13.5,0.14296119608050542,0.1232368324346349
1967,1723,345,Running,Male,sock,leather,277.6,252.5,98.4,67.5,25.8,13.5,0.10788728998828147,0.11405304656445663
